user_id,recency,frequency,tenure,capacity score,last gift amount,region,age,gender,marital status
4450,3,0.23,86,72,23082.58,2,77,m,w
4451,5,0.24,32,65,0.0,2,47,f,n
4452,2,0.27,105,57,3100.17,3,47,m,n
4453,11,0.18,40,42,74.42,4,72,m,y
4454,10,0.37,43,21,0.0,6,59,f,y
4455,15,0.33,43,83,222692.88,5,74,m,y
4456,6,0.32,47,38,7391.43,10,59,f,n
4457,4,0.3,175,62,2283.47,10,37,f,y
4458,1,0.22,62,36,2911.87,7,35,f,y
4459,11,0.35,105,37,6630.99,6,31,m,n
4460,7,0.3,59,70,1663.52,4,64,m,n
4461,0,0.19,143,45,2798.08,10,72,m,w
4462,1,0.29,45,56,1407.78,9,82,f,w
4463,2,0.15,134,25,159.21,7,67,f,n
4464,12,0.35,125,100,1855.24,1,72,m,n
4465,23,0.28,91,78,0.0,8,46,f,n
4466,14,0.43,69,53,0.0,4,37,m,y
4467,11,0.36,86,34,4964.81,7,67,f,y
4468,3,0.38,17,34,571.53,2,61,f,w
4469,4,0.23,94,32,3457.86,3,56,f,n
4470,15,0.28,31,60,746.1,1,60,f,n
4471,5,0.23,45,53,13207.32,2,59,f,y
4472,14,0.28,115,32,0.0,5,74,f,y
4473,7,0.52,118,85,13846.96,2,74,f,n
4474,4,0.14,48,29,11610.43,6,63,f,y
4475,3,0.14,77,19,2872.07,6,67,f,y
4476,0,0.13,146,26,558.3,6,62,f,y
4477,36,0.31,95,74,61997.15,3,48,f,n
4478,16,0.36,22,42,2553.27,3,66,f,n
4479,0,0.28,93,56,62358.27,10,34,f,w
4480,2,0.37,29,33,372.99,7,70,m,n
4481,2,0.33,81,27,890.74,4,37,m,n
4482,3,0.29,63,74,10745.23,6,59,m,y
4483,2,0.17,161,43,13942.73,8,42,f,n
4484,20,0.41,102,92,11477.35,3,63,m,y
4485,9,0.25,56,53,399.44,9,54,f,y
4486,7,0.36,93,71,1424.18,9,31,f,n
4487,4,0.28,97,47,2295.4,3,61,f,y
4488,9,0.29,116,78,0.0,6,46,m,n
4489,7,0.14,172,13,345.27,5,68,f,y
4490,1,0.25,106,46,434.65,4,55,f,w
4491,2,0.41,173,62,10286.03,8,60,f,w
4492,26,0.31,18,45,16141.71,10,40,m,y
4493,34,0.35,152,92,16092.3,9,46,f,y
4494,0,0.22,11,28,917.18,9,48,f,n
4495,2,0.28,151,58,596.17,5,67,f,y
4496,34,0.38,14,32,0.0,5,80,f,y
4497,0,0.19,86,44,6523.46,3,42,f,n
4498,24,0.74,73,41,0.0,9,71,f,w
4499,9,0.18,59,54,1095.15,1,25,f,n
4500,7,0.22,131,24,436.53,3,37,f,n
4501,13,0.24,55,50,207.42,7,40,f,y
4502,36,0.22,75,32,1937.11,7,34,m,n
4503,3,0.19,144,36,3150.15,5,31,m,y
4504,17,0.26,123,50,0.0,6,61,m,y
4505,5,0.26,175,62,5249.76,4,51,m,y
4506,10,0.15,95,46,1568.19,8,60,m,w
4507,13,0.29,144,48,4141.41,4,65,m,n
4508,2,0.49,77,76,7721.46,10,58,f,n
4509,1,0.26,72,42,5262.44,6,64,m,w
4510,0,0.21,135,31,986.52,5,53,m,y
4511,2,0.31,31,87,8520.98,10,37,f,y
4512,3,0.24,81,40,509.64,6,70,f,n
4513,4,0.23,42,17,1741.77,3,46,f,w
4514,18,0.17,41,34,616.08,3,40,f,n
4515,1,0.34,21,48,11718.18,10,52,m,y
4516,12,0.33,83,71,1169.57,7,41,m,n
4517,0,0.27,71,42,46103.1,1,48,m,y
4518,2,0.28,26,87,30528.54,1,60,m,y
4519,2,0.24,140,72,98657.53,1,60,m,y
4520,2,0.19,144,27,2142.02,6,41,f,n
4521,29,0.24,177,41,0.0,4,47,m,y
4522,14,0.69,59,41,34.08,6,71,m,w
4523,1,0.6,98,57,14759.47,1,62,m,y
4524,23,0.27,63,54,42525.77,4,86,f,y
4525,3,0.19,42,37,2584.39,4,72,m,w
4526,6,0.34,125,72,3626.86,2,72,m,y
4527,0,0.3,44,91,1458.32,1,34,m,n
4528,9,0.21,109,57,1493.93,8,66,m,y
4529,0,0.25,73,42,13860.77,6,54,m,n
4530,7,0.48,73,48,701.59,4,46,f,y
4531,7,0.25,160,82,14909.03,2,57,m,y
4532,7,0.21,109,17,3676.95,5,69,f,n
4533,0,0.36,65,38,4126.4,9,62,f,y
4534,28,0.42,177,78,0.0,7,41,f,y
4535,6,0.12,163,3,2063.45,4,66,m,n
4536,9,0.5,131,86,108068.95,5,45,m,n
4537,5,0.21,128,18,30.85,8,58,m,y
4538,11,0.36,41,59,3705.16,5,50,f,n
4539,1,0.13,138,23,6578.61,6,51,f,w
4540,8,0.28,129,36,206.26,10,66,m,y
4541,8,0.14,152,25,6210.47,6,39,f,n
4542,8,0.42,145,62,1051.39,8,84,f,w
4543,8,0.24,95,27,9746.88,5,27,f,y
4544,0,0.35,88,45,755.28,1,46,m,y
4545,7,0.33,144,87,0.0,4,60,f,y
4546,15,0.29,58,52,812.75,3,63,m,n
4547,6,0.21,25,68,2128.97,2,53,f,y
4548,21,0.28,78,73,48053.32,7,54,m,n
4549,0,0.2,89,36,466.83,7,61,m,n
4550,5,0.24,32,67,7392.01,8,51,f,y
4551,3,0.34,63,42,336.37,10,75,f,n
4552,2,0.32,128,63,0.0,5,67,m,w
4553,3,0.51,138,91,3205.24,1,68,m,y
4554,0,0.47,79,40,2575.21,6,40,f,y
4555,0,0.34,142,30,1337.9,6,53,f,n
4556,9,0.17,82,43,714.14,8,50,f,y
4557,0,0.24,130,32,198.65,10,39,f,y
4558,18,0.3,130,50,0.0,2,60,m,y
4559,9,0.22,37,31,2544.02,9,46,f,y
4560,8,0.26,178,55,200.54,6,64,f,y
4561,7,0.14,32,39,120.36,1,38,f,n
4562,19,0.58,161,66,17766.36,9,80,m,w
4563,3,0.29,23,88,84902.83,8,41,f,y
4564,2,0.37,92,50,7311.15,10,58,f,y
4565,8,0.16,110,48,9722.3,1,66,f,y
4566,5,0.72,164,90,4622.28,8,46,f,y
4567,18,0.2,46,36,0.0,7,67,f,y
4568,0,0.25,39,16,492.65,5,36,f,y
4569,8,0.28,12,70,5997.74,6,76,m,w
4570,15,0.36,10,60,1795.71,4,55,m,y
4571,2,0.28,26,38,304.18,9,46,f,y
4572,13,0.27,139,58,1196.94,9,50,f,y
4573,6,0.23,178,59,3866.21,10,67,m,y
4574,20,0.24,125,60,1464.11,1,46,f,n
4575,4,0.3,168,55,10704.98,9,43,m,y
4576,2,0.18,111,42,4843.84,3,51,m,w
4577,10,0.15,92,38,1855.34,2,37,f,y
4578,3,0.53,136,32,2328.56,4,82,f,w
4579,1,0.51,166,69,820.54,4,46,m,w
4580,9,0.33,43,38,0.0,9,67,f,y
4581,13,0.29,92,74,0.0,4,58,f,y
4582,23,0.22,85,38,0.0,5,40,f,n
4583,2,0.24,118,54,16504.21,6,54,m,y
4584,5,0.18,149,35,1810.06,4,66,f,n
4585,1,0.29,94,23,1118.43,1,52,m,y
4586,22,0.18,111,42,0.0,2,72,m,y
4587,13,0.44,76,66,80711.13,3,70,f,y
4588,6,0.29,13,64,12378.48,4,68,f,w
4589,19,0.25,136,64,0.0,5,48,m,y
4590,13,0.15,74,30,127.99,10,38,f,y
4591,0,0.17,133,37,10261.65,10,45,f,n
4592,12,0.17,24,28,0.0,3,57,f,y
4593,1,0.35,140,89,5325.77,1,63,f,y
4594,3,0.15,91,39,3373.71,8,25,m,y
4595,1,0.26,55,57,250.57,8,54,f,n
4596,0,0.21,139,42,4908.01,4,57,m,n
4597,7,0.23,138,37,4888.22,7,50,f,y
4598,24,0.3,66,71,1124.01,4,74,m,y
4599,0,0.23,100,30,506.9,3,61,m,y
4600,11,0.36,63,69,9940.64,7,74,f,w
4601,2,0.45,155,67,4972.07,6,51,m,y
4602,0,0.43,37,83,64576.03,1,69,m,y
4603,20,0.23,150,33,11709.96,9,79,f,y
4604,0,0.2,174,47,508.34,2,74,f,w
4605,0,0.17,27,33,3382.08,3,38,f,w
4606,2,0.34,85,63,2878.27,5,51,m,y
4607,21,0.37,47,81,46146.29,3,49,m,y
4608,2,0.22,84,55,8353.23,3,62,m,y
4609,0,0.12,141,38,1063.98,8,65,f,y
4610,1,0.19,51,41,0.0,4,42,f,y
4611,4,0.32,120,48,2102.3,10,56,m,w
4612,17,0.33,136,42,3091.08,2,25,m,y
4613,2,0.19,82,46,2496.28,5,76,m,w
4614,5,0.37,35,65,3657.21,2,47,m,y
4615,2,0.24,33,41,7816.23,10,55,m,n
4616,6,0.25,78,65,4991.67,8,50,f,n
4617,0,0.26,158,43,2277.65,3,72,m,y
4618,5,0.4,170,38,227.55,2,25,f,n
4619,0,0.4,44,90,4555.51,3,54,f,y
4620,31,0.24,88,59,57664.96,3,53,m,y
4621,19,0.22,72,50,15438.81,1,48,f,n
4622,8,0.58,134,51,5017.97,3,80,f,y
4623,20,0.16,43,31,0.0,3,41,m,n
4624,7,0.4,57,95,0.0,4,66,f,n
4625,2,0.37,88,81,785.66,8,60,m,w
4626,1,0.19,90,33,505.69,9,73,f,w
4627,36,0.32,18,56,0.0,1,44,f,y
4628,2,0.24,22,69,3661.03,1,44,f,n
4629,16,0.21,89,49,0.0,6,71,f,w
4630,4,0.28,163,80,3483.16,1,61,f,n
4631,3,0.36,171,37,698.21,5,31,f,n
4632,2,0.37,144,79,20110.82,1,46,f,y
4633,15,0.51,160,34,2512.35,8,60,m,y
4634,14,0.26,43,56,6002.55,5,67,f,n
4635,16,0.3,33,59,1015.92,6,44,m,w
4636,10,0.27,159,54,8030.2,4,25,m,y
4637,0,0.25,108,58,215.33,8,62,f,w
4638,3,0.1,166,10,2854.29,9,36,m,n
4639,13,0.37,165,100,60975.16,9,25,m,n
4640,28,0.29,158,73,2739.36,1,25,f,n
4641,15,0.6,29,69,4868.92,7,67,m,w
4642,8,0.47,173,43,517.29,4,56,m,n
4643,13,0.18,160,41,0.0,10,51,f,n
4644,3,0.34,51,81,1085.2,8,75,f,y
4645,8,0.32,89,59,1984.33,7,64,f,y
4646,11,0.25,102,48,0.0,1,79,f,y
4647,5,0.33,74,74,0.0,1,34,f,y
4648,2,0.18,74,56,4894.05,1,54,f,y
4649,21,0.23,44,51,0.0,2,30,f,n
4650,12,0.21,162,53,887.04,10,51,f,n
4651,2,0.6,80,100,775.88,2,51,f,y
4652,1,0.12,91,22,1281.55,9,64,m,n
4653,10,0.42,36,72,0.0,5,55,m,y
4654,8,0.28,70,81,0.0,1,64,m,y
4655,7,0.26,20,42,2306.9,7,65,f,w
4656,25,0.31,88,65,2453.07,10,87,m,y
4657,3,0.22,79,44,0.0,2,50,f,n
4658,1,0.34,14,67,23462.24,3,40,f,y
4659,1,0.61,18,49,2388.2,4,58,f,y
4660,10,0.29,125,29,7082.99,3,42,m,n
4661,19,0.38,50,57,0.0,3,77,f,y
4662,9,0.34,95,21,1451.05,9,50,m,w
4663,1,0.42,139,43,1604.3,4,46,f,y
4664,9,0.36,109,54,1245.29,8,47,f,n
4665,3,0.22,49,24,548.16,1,65,m,w
4666,4,0.23,7,59,821.19,6,52,f,w
4667,8,0.24,162,46,0.0,1,45,m,y
4668,4,0.19,130,46,279.6,5,79,f,y
4669,26,0.26,17,70,17011.71,7,42,m,n
4670,12,0.15,119,48,0.0,1,55,m,y
4671,6,0.44,72,40,4801.38,9,64,m,y
4672,4,0.14,16,20,946.34,9,30,m,n
4673,3,0.31,10,58,1310.6,6,62,f,y
4674,3,0.25,50,73,8441.81,2,39,f,y
4675,8,0.38,122,77,540014.5,2,67,f,y
4676,14,0.41,139,66,0.0,9,40,m,n
4677,1,0.19,85,33,1402.79,4,65,m,n
4678,20,0.33,99,92,11546.26,6,71,f,w
4679,2,0.26,89,37,2625.19,10,67,m,y
4680,9,0.46,94,83,8831.33,2,58,f,y
4681,11,0.19,116,43,945.99,4,51,f,y
4682,13,0.35,72,75,9183.18,2,46,m,n
4683,3,0.18,167,34,5956.39,3,77,f,y
4684,4,0.28,17,71,1064.8,2,44,f,n
4685,8,0.22,32,58,1320.65,8,39,f,n
4686,24,0.36,110,25,32352.08,5,64,m,n
4687,21,0.22,91,44,0.0,5,43,m,y
4688,10,0.55,122,75,109810.07,8,40,m,n
4689,1,0.2,161,61,563.05,8,33,m,n
4690,8,0.43,178,41,1750.84,7,47,m,y
4691,13,0.24,135,27,75.44,5,53,f,y
4692,34,0.27,142,64,0.0,7,58,f,n
4693,6,0.16,36,52,0.0,1,69,f,y
4694,7,0.25,169,61,3674.63,3,62,m,y
4695,33,0.37,118,19,0.0,3,52,f,y
4696,14,0.24,110,56,0.0,2,52,m,y
4697,0,0.25,20,38,85.06,6,62,f,w
4698,26,0.53,102,100,3444.56,3,74,f,w
4699,2,0.24,36,31,4635.58,4,56,f,y
4700,15,0.24,160,56,56.42,3,47,f,n
4701,3,0.34,7,68,1081.52,7,40,f,n
4702,1,0.23,48,26,617.22,4,33,m,n
4703,15,0.3,120,74,1008.15,5,64,m,y
4704,0,0.46,128,47,348.23,7,63,m,y
4705,7,0.34,6,89,143991.75,4,63,m,y
4706,2,0.32,14,49,131.95,6,53,f,y
4707,1,0.42,135,43,5061.43,9,76,m,y
4708,6,0.26,106,56,330.55,6,47,f,y
4709,19,0.37,115,43,3374.46,5,69,m,y
4710,26,0.27,145,59,0.0,1,54,m,y
4711,1,0.24,143,65,1348.14,8,45,f,n
4712,11,0.35,116,55,0.0,5,63,m,y
4713,9,0.21,70,35,690.83,5,61,f,n
4714,4,0.23,70,53,4807.35,3,60,f,n
4715,0,0.46,66,55,5570.25,10,56,m,y
4716,5,0.28,100,68,15482.39,2,54,f,y
4717,12,0.36,40,67,416.7,1,90,m,w
4718,0,0.52,144,58,27258.54,9,72,f,y
4719,3,0.25,43,22,1234.77,5,65,f,n
4720,0,0.36,119,82,10592.84,10,56,m,n
4721,0,0.42,44,60,52.17,4,70,f,y
4722,2,0.21,154,24,874.08,7,62,m,y
4723,17,0.18,125,39,11172.86,4,55,f,y
4724,4,0.2,169,33,369.32,2,50,f,n
4725,10,0.25,115,68,5084.78,9,53,f,n
4726,25,0.56,25,62,1814.85,8,25,f,n
4727,0,0.24,48,39,1385.79,4,58,m,y
4728,12,0.26,154,83,0.0,8,47,f,y
4729,1,0.2,168,39,2235.73,9,78,m,y
4730,0,0.25,69,47,9632.51,2,55,f,w
4731,8,0.27,112,63,6542.24,4,37,m,y
4732,9,0.16,37,18,323.39,6,54,f,y
4733,10,0.36,41,90,20744.83,7,39,f,n
4734,2,0.17,110,7,12004.27,5,62,f,y
4735,1,0.16,74,26,88.13,10,59,m,y
4736,1,0.28,114,22,1714.9,10,69,f,y
4737,2,0.29,137,36,575.3,7,43,f,y
4738,4,0.27,12,61,0.0,4,55,f,w
4739,18,0.28,89,59,2001.66,8,34,m,n
4740,27,0.22,157,33,0.0,3,65,f,y
4741,0,0.14,154,29,957.72,3,62,m,y
4742,0,0.24,152,46,1551.84,5,62,m,y
4743,7,0.22,161,52,0.0,6,55,m,y
4744,4,0.24,165,59,471.59,3,61,m,y
4745,5,0.24,39,58,758.41,10,79,m,w
4746,30,0.25,21,64,460.97,2,50,m,n
4747,10,0.39,43,29,286.14,5,57,m,n
4748,1,0.33,120,44,23844.44,10,38,f,y
4749,33,0.38,86,46,0.0,6,41,f,n
4750,5,0.34,124,51,8262.51,3,56,m,y
4751,6,0.59,137,65,6742.18,7,71,f,y
4752,31,0.29,61,34,0.0,3,51,f,w
4753,0,0.36,173,65,32467.14,2,51,f,y
4754,0,0.37,125,51,7047.64,10,48,m,n
4755,1,0.37,55,69,15471.1,4,46,m,y
4756,1,0.18,114,37,2575.09,3,59,f,y
4757,5,0.61,122,70,138816.62,7,32,m,n
4758,4,0.27,173,67,17379.89,8,74,m,y
4759,8,0.31,111,29,6920.89,3,45,m,n
4760,5,0.38,87,56,5067.63,6,65,m,n
4761,9,0.23,119,57,33504.99,1,35,f,n
4762,2,0.32,54,29,0.0,5,65,m,y
4763,10,0.25,53,71,85201.99,2,65,f,y
4764,27,0.28,139,77,0.0,1,60,f,n
4765,0,0.21,131,45,2814.6,7,40,f,y
4766,4,0.12,138,22,3716.31,10,58,m,n
4767,10,0.24,84,55,0.0,4,37,m,y
4768,1,0.28,178,41,597.37,5,51,f,y
4769,2,0.42,149,92,1151.06,2,70,m,n
4770,24,0.26,117,71,1516.47,8,66,f,n
4771,10,0.29,150,37,7428.92,10,55,m,n
4772,23,0.16,125,35,22775.58,3,40,f,n
4773,36,0.36,106,56,9515.35,7,64,f,n
4774,2,0.37,112,60,15234.14,1,55,f,y
4775,15,0.68,84,50,4982.25,10,25,f,w
4776,2,0.4,168,56,5406.89,1,66,m,n
4777,12,0.41,13,81,2307.55,7,54,m,n
4778,12,0.18,104,44,0.0,1,73,m,y
4779,27,0.16,66,24,2806.36,9,38,m,n
4780,36,0.22,105,53,862.85,9,25,f,y
4781,8,0.31,32,90,33219.66,8,59,m,y
4782,10,0.22,124,60,3758.22,8,59,m,y
4783,13,0.29,25,39,2102.21,4,29,f,y
4784,14,0.28,62,34,197.96,4,40,m,y
4785,5,0.31,28,63,4512.73,5,95,f,w
4786,2,0.46,105,86,87737.84,9,50,m,n
4787,13,0.16,135,24,15535.6,3,65,m,y
4788,7,0.26,160,50,2340.48,4,45,f,n
4789,8,0.24,165,61,2872.22,10,25,f,n
4790,4,0.16,45,12,172.71,5,52,m,y
4791,20,0.21,109,37,0.0,7,51,m,y
4792,17,0.26,38,69,138932.43,5,49,m,n
4793,1,0.17,34,36,51.32,9,53,m,y
4794,1,0.23,38,23,8079.8,6,58,m,y
4795,5,0.37,105,61,31503.97,3,52,f,y
4796,8,0.26,150,67,21833.97,6,36,m,n
4797,2,0.35,79,49,69.29,6,62,m,n
4798,4,0.33,70,27,429.35,10,25,f,y
4799,1,0.27,127,61,3235.52,1,25,m,y
4800,2,0.23,48,38,701.73,7,66,m,n
4801,7,0.29,122,58,0.0,3,62,f,n
4802,1,0.11,132,22,683.08,1,54,m,y
4803,22,0.44,105,70,4758.17,1,34,f,n
4804,23,0.31,96,19,285.69,5,44,m,w
4805,7,0.21,48,30,1261.79,10,51,m,y
4806,1,0.17,170,32,8239.29,10,31,m,n
4807,3,0.38,51,45,758.7,2,43,m,y
4808,10,0.26,30,41,479.47,2,64,m,n
4809,2,0.49,103,90,5775.08,4,76,m,y
4810,13,0.35,98,42,406.57,10,48,f,y
4811,0,0.3,104,76,7022.34,7,66,f,n
4812,1,0.13,110,41,5052.78,8,26,m,n
4813,3,0.4,79,94,10448.49,10,64,f,y
4814,27,0.27,122,54,8194.02,7,42,f,y
4815,11,0.22,43,43,5393.18,9,59,f,y
4816,0,0.34,171,55,3176.7,7,51,m,n
4817,4,0.31,6,54,0.0,4,74,f,w
4818,9,0.18,59,28,7252.9,9,41,m,n
4819,7,0.25,101,45,7369.52,9,64,m,y
4820,4,0.31,27,61,87576.93,3,50,f,n
4821,2,0.57,24,79,21884.47,10,52,f,y
4822,3,0.25,39,58,1130.84,8,52,f,n
4823,9,0.26,49,49,1041.91,1,42,f,n
4824,11,0.46,122,72,0.0,2,54,m,w
4825,5,0.33,114,67,0.0,8,54,f,y
4826,19,0.25,72,56,0.0,8,58,m,y
4827,25,0.27,119,57,0.0,6,56,m,y
4828,12,0.24,27,73,0.0,8,66,f,n
4829,1,0.31,34,51,12490.77,8,68,m,y
4830,16,0.41,147,83,0.0,2,39,f,y
4831,4,0.59,67,60,261.44,3,68,m,w
4832,2,0.3,20,60,2404.55,7,37,f,n
4833,12,0.37,147,67,982.8,3,63,m,w
4834,4,0.57,120,62,359.09,2,64,m,y
4835,2,0.24,155,33,11106.51,6,26,f,n
4836,7,0.4,102,74,3512.82,2,56,m,y
4837,1,0.37,92,100,133386.68,2,47,f,y
4838,3,0.31,130,95,4007.49,2,43,f,y
4839,3,0.41,125,59,3115.93,4,75,f,n
4840,4,0.23,12,42,417.7,7,45,f,y
4841,4,0.36,89,58,3065.79,6,42,m,n
4842,8,0.31,12,63,842.83,5,56,f,n
4843,0,0.15,22,12,14.94,4,65,m,y
4844,4,0.18,37,57,52.26,2,52,m,y
4845,5,0.5,130,100,26411.09,8,72,m,y
4846,3,0.15,84,37,15456.27,2,62,f,w
4847,10,0.31,67,84,8202.14,8,25,f,y
4848,10,0.23,63,44,21840.19,10,47,f,y
4849,5,0.23,116,19,144.9,4,46,f,y
4850,15,0.36,136,62,11647.93,5,62,f,w
4851,0,0.51,94,100,58921.27,1,25,f,y
4852,3,0.28,85,53,6659.23,2,93,m,y
4853,9,0.47,123,77,0.0,8,62,f,y
4854,20,0.31,6,91,7127.09,1,57,f,w
4855,15,0.3,115,60,5167.26,3,72,m,y
4856,1,0.7,72,100,4339.52,2,90,f,w
4857,0,0.2,153,42,1817.5,10,68,m,y
4858,6,0.29,67,38,39157.35,5,69,f,w
4859,5,0.3,61,70,1199.76,4,56,f,y
4860,3,0.23,61,41,3863.67,4,52,f,n
4861,1,0.29,83,53,1101.39,4,47,f,y
4862,4,0.33,178,41,924.27,4,42,f,y
4863,5,0.43,84,94,6221.48,4,44,f,y
4864,2,0.18,101,42,1573.99,6,34,m,n
4865,0,0.15,151,36,489.02,2,53,m,w
4866,6,0.17,53,27,948.14,4,29,f,y
4867,25,0.28,43,53,10124.73,7,57,f,w
4868,3,0.49,27,66,345.2,7,54,f,y
4869,11,0.52,78,89,1201.99,1,57,m,w
4870,18,0.21,134,32,2460.31,10,47,f,y
4871,4,0.37,175,64,0.0,9,95,f,y
4872,3,0.2,130,37,14742.57,7,75,m,n
4873,17,0.19,129,34,620.84,6,36,f,n
4874,0,0.29,80,75,948.9,2,58,f,n
4875,5,0.4,162,53,0.0,6,45,f,y
4876,8,0.36,139,80,20311.66,5,39,f,n
4877,8,0.31,61,66,899.4,9,34,m,y
4878,0,0.17,125,49,458.04,1,61,f,y
4879,0,0.29,17,35,1834.66,5,44,f,y
4880,2,0.23,44,45,693.87,3,69,f,y
4881,12,0.4,113,69,27571.65,9,69,f,y
4882,32,0.56,145,68,0.0,1,75,f,w
4883,7,0.16,38,34,828.84,6,42,m,n
4884,8,0.44,125,63,2357.78,3,62,m,y
4885,32,0.31,88,97,0.0,1,64,m,n
4886,2,0.45,24,67,2438.28,3,47,f,y
4887,0,0.33,90,66,3376.46,2,43,f,n
4888,1,0.29,133,61,2112.62,10,79,m,y
4889,2,0.19,48,40,10042.69,8,58,m,n
4890,9,0.22,78,44,1951.47,3,64,m,y
4891,2,0.25,178,26,868.46,7,42,f,y
4892,5,0.41,91,45,10416.27,10,36,f,n
4893,0,0.21,24,25,711.04,6,46,f,y
4894,22,0.2,170,39,599.88,7,53,f,y
4895,7,0.3,16,42,4706.29,7,39,f,n
4896,6,0.21,133,42,4367.16,10,54,m,n
4897,10,0.3,158,88,10338.26,1,29,f,y
4898,23,0.39,104,78,0.0,4,38,f,y
4899,7,0.21,50,49,1086.04,4,65,f,y
4900,9,0.24,67,46,1658.0,5,64,f,n
4901,2,0.22,100,42,23964.32,10,49,f,y
4902,13,0.11,147,19,8269.21,5,39,f,n
4903,12,0.57,39,100,63206.74,8,39,f,n
4904,0,0.44,103,38,7414.42,4,49,f,y
4905,12,0.25,65,65,0.0,1,64,f,y
4906,1,0.28,69,61,1955.41,5,68,m,y
4907,1,0.29,47,91,19863.85,1,47,m,n
4908,3,0.26,154,41,1798.24,3,37,f,y
4909,23,0.22,109,56,4535.71,8,59,m,w
4910,7,0.45,138,72,25622.63,10,42,m,y
4911,23,0.23,71,16,0.0,5,47,m,n
4912,0,0.3,119,79,55062.34,7,74,f,y
4913,6,0.31,141,93,830610.71,1,67,f,w
4914,5,0.22,71,51,3678.99,6,57,m,n
4915,4,0.29,92,89,353.09,8,35,m,y
4916,36,0.21,67,51,0.0,6,58,f,w
4917,5,0.19,153,32,1843.11,4,70,m,y
4918,2,0.26,137,54,13376.8,8,49,m,n
4919,8,0.55,148,72,3744.54,8,75,f,w
4920,2,0.25,25,47,11159.06,6,74,f,w
4921,1,0.52,29,71,14447.31,8,79,m,w
4922,6,0.24,14,59,12630.88,6,59,f,w
4923,10,0.24,121,57,3131.82,4,63,m,w
4924,4,0.23,154,42,2548.88,6,76,f,y
4925,3,0.2,46,33,1390.73,9,61,m,y
4926,1,0.15,18,48,2741.53,8,47,m,n
4927,12,0.16,138,33,0.0,7,48,f,n
4928,17,0.28,51,64,34812.96,5,58,f,y
4929,2,0.21,83,41,460.93,7,35,m,y
4930,4,0.28,76,82,0.0,1,52,m,n
4931,2,0.14,64,20,0.0,8,71,f,w
4932,14,0.18,56,35,73552.32,5,25,f,y
4933,20,0.32,21,68,0.0,7,78,m,y
4934,1,0.29,56,79,44346.73,7,71,f,y
4935,0,0.3,133,74,3868.36,8,48,m,y
4936,0,0.31,175,42,4424.62,7,63,f,n
4937,2,0.52,16,70,14143.52,6,55,m,w
4938,10,0.51,73,77,6615.7,6,73,m,y
4939,3,0.21,126,19,0.0,5,69,m,y
4940,33,0.63,143,58,14964.37,5,33,m,n
4941,0,0.22,77,43,2499.4,4,63,m,y
4942,8,0.3,169,43,0.0,7,51,m,y
4943,4,0.61,50,35,397.6,3,56,m,n
4944,2,0.37,11,68,47233.2,5,44,m,n
4945,6,0.25,11,57,630.24,3,81,f,n
4946,2,0.45,96,92,461315.04,8,70,m,n
4947,7,0.15,78,18,454.18,5,43,f,y
4948,36,0.27,69,62,2147.02,10,34,m,y
4949,2,0.29,43,23,2381.89,6,49,m,y
4950,3,0.25,83,65,6907.96,1,61,f,y
4951,16,0.32,68,57,1694.17,4,58,f,y
4952,3,0.41,116,53,1636.51,9,73,m,y
4953,19,0.23,76,56,0.0,5,66,m,n
4954,9,0.28,25,61,1927.83,1,69,f,n
4955,0,0.17,82,33,361.21,4,59,f,y
4956,3,0.26,69,39,786.64,6,34,f,y
4957,3,0.29,42,58,4290.13,7,52,f,y
4958,2,0.49,113,78,16659.42,7,70,m,y
4959,7,0.41,169,57,3011.42,8,54,f,y
4960,0,0.43,15,78,7250.05,5,62,f,n
4961,7,0.32,167,57,506.71,6,50,f,y
4962,6,0.21,50,56,44987.7,2,39,f,y
4963,9,0.26,68,49,33031.29,10,53,f,y
4964,6,0.16,18,47,545.2,2,59,f,y
4965,3,0.17,30,39,505.59,3,45,m,w
4966,28,0.25,132,38,0.0,4,51,f,y
4967,1,0.29,49,70,5214.32,6,40,m,n
4968,10,0.21,79,43,0.0,6,71,m,w
4969,1,0.19,121,41,35266.91,3,50,m,y
4970,0,0.12,157,37,587.12,1,76,m,y
4971,11,0.13,74,18,0.0,3,77,f,w
4972,15,0.12,52,16,1175.5,4,53,f,w
4973,1,0.24,96,47,782.14,9,39,m,y
4974,5,0.17,55,39,758.66,10,25,f,y
4975,10,0.31,121,80,0.0,8,32,m,n
4976,3,0.27,169,71,2620.81,4,34,m,y
4977,4,0.18,38,37,4551.02,7,75,f,y
4978,30,0.35,97,39,0.0,9,56,f,y
4979,10,0.14,109,42,4109.13,2,60,m,y
4980,20,0.14,136,26,935.89,3,25,f,y
4981,4,0.31,164,72,1782.65,1,37,m,y
4982,5,0.17,65,44,0.0,8,68,f,n
4983,27,0.42,34,89,0.0,2,59,m,y
4984,4,0.31,177,69,0.0,7,52,m,y
4985,4,0.3,178,56,30523.44,7,63,f,y
4986,9,0.27,121,71,0.0,3,79,f,w
4987,0,0.39,47,90,2249.02,2,51,m,y
4988,4,0.43,154,30,576.44,3,56,f,y
4989,22,0.48,37,50,0.0,8,57,m,y
4990,18,0.27,161,37,340.27,9,90,f,y
4991,8,0.16,104,48,2935.9,8,25,m,n
4992,4,0.36,125,52,1094.4,2,65,f,y
4993,5,0.72,52,55,887.46,9,53,f,y
4994,2,0.21,22,47,32859.3,6,63,m,n
